date,industry,api_requests,p95_latency_ms,new_enterprise_customers_daily,revenue_usd,marketing_spend_usd,gross_margin_pct,data_quality_flag
2026-05-04,PublicSector,564646,551,0,10570.17,89210.29,0.7121,OK
2026-05-04,Manufacturing,560965,499,0,11668.07,89210.29,0.7121,OK
2026-05-05,Finance,1585297,406,0,52758.68,98202.79,0.7196,OK
2026-05-05,Healthcare,993765,446,0,26871.41,98202.79,0.7196,OK
2026-05-05,Retail,707574,501,0,15453.42,98202.79,0.7196,OK
2026-05-05,SaaS,965764,432,0,24105.47,98202.79,0.7196,OK
2026-05-05,PublicSector,534084,553,0,9998.05,98202.79,0.7196,OK
2026-05-05,Manufacturing,628838,487,0,13079.83,98202.79,0.7196,OK
2026-05-06,Finance,1452791,404,0,48348.88,101338.97,0.714,OK
2026-05-06,Healthcare,792674,423,1,21433.9,101338.97,0.714,OK
2026-05-06,Retail,662686,495,0,14473.06,101338.97,0.714,OK
2026-05-06,SaaS,978330,433,0,24419.12,101338.97,0.714,OK
2026-05-06,PublicSector,603229,552,0,11292.45,101338.97,0.714,OK
2026-05-06,Manufacturing,598966,502,0,12458.49,101338.97,0.714,OK
2026-05-07,Finance,1525268,383,0,50760.92,97948.76,0.7173,OK
2026-05-07,Healthcare,959078,447,0,25933.47,97948.76,0.7173,OK
2026-05-07,Retail,730607,525,0,15956.46,97948.76,0.7173,OK
2026-05-07,SaaS,980421,431,0,24471.31,97948.76,0.7173,OK
2026-05-07,PublicSector,563839,537,0,10555.07,97948.76,0.7173,OK
2026-05-07,Manufacturing,649901,475,0,13517.94,97948.76,0.7173,OK
2026-05-08,Finance,1583515,391,1,52699.38,105702.23,0.7085,OK
2026-05-08,Healthcare,881517,441,0,23836.22,105702.23,0.7085,OK
2026-05-08,Retail,687419,494,0,15013.23,105702.23,0.7085,OK
2026-05-08,SaaS,842427,427,0,21026.98,105702.23,0.7085,OK
2026-05-08,PublicSector,560467,534,0,10491.94,105702.23,0.7085,OK
2026-05-08,Manufacturing,578089,484,0,12024.25,105702.23,0.7085,OK
2026-05-09,Finance,1243850,403,0,41395.33,103823.27,0.7165,OK
2026-05-09,Healthcare,608959,450,0,16466.25,103823.27,0.7165,OK
2026-05-09,Retail,563772,494,1,12312.78,103823.27,0.7165,OK
2026-05-09,SaaS,719866,438,0,17967.86,103823.27,0.7165,OK
2026-05-09,PublicSector,425764,553,0,7970.3,103823.27,0.7165,OK
2026-05-09,Manufacturing,469319,496,0,9761.84,103823.27,0.7165,OK
2026-05-10,Finance,1214078,386,0,40404.52,179529.08,0.707,OK
2026-05-10,Healthcare,691256,429,0,18691.56,179529.08,0.707,OK
2026-05-10,Retail,711294,513,0,15534.66,179529.08,0.707,OK
2026-05-10,SaaS,664313,423,0,16581.25,179529.08,0.707,OK
2026-05-10,PublicSector,456438,542,0,8544.52,179529.08,0.707,OK
2026-05-10,Manufacturing,475604,503,0,9892.56,179529.08,0.707,OK
2026-05-11,Finance,1472227,421,0,48995.71,183538.21,0.7045,OK
2026-05-11,Healthcare,699057,460,2,18902.5,183538.21,0.7045,OK
2026-05-11,Retail,738184,527,1,16121.94,183538.21,0.7045,OK
2026-05-11,SaaS,851448,475,0,21252.14,183538.21,0.7045,OK
2026-05-11,PublicSector,538273,581,0,10076.47,183538.21,0.7045,OK
2026-05-11,Manufacturing,563290,527,0,11716.43,183538.21,0.7045,OK
2026-05-12,Finance,1595854,398,1,53110.02,175721.19,0.7103,OK
2026-05-12,Healthcare,949319,467,1,25669.59,175721.19,0.7103,OK
2026-05-12,Retail,899575,511,0,19646.72,175721.19,0.7103,OK
2026-05-12,SaaS,953694,435,0,23804.2,175721.19,0.7103,OK
2026-05-12,PublicSector,548674,589,0,10271.18,175721.19,0.7103,OK
2026-05-12,Manufacturing,616552,493,0,12824.28,175721.19,0.7103,OK
2026-05-13,Finance,1634286,429,0,54389.04,174537.32,0.7067,OK
2026-05-13,Healthcare,761357,476,2,20587.09,174537.32,0.7067,OK
2026-05-13,Retail,884757,549,0,19323.09,174537.32,0.7067,OK
2026-05-13,SaaS,1052666,456,0,26274.54,174537.32,0.7067,OK
2026-05-13,PublicSector,580747,580,2,10871.58,174537.32,0.7067,OK
2026-05-13,Manufacturing,644962,519,0,13415.21,174537.32,0.7067,OK
2026-05-14,Finance,1562747,397,0,52008.22,98147.89,0.717,OK
2026-05-14,Healthcare,870561,444,0,23539.97,98147.89,0.717,OK
2026-05-14,Retail,812552,494,0,17746.14,98147.89,0.717,OK
2026-05-14,SaaS,914297,427,0,22820.85,98147.89,0.717,OK
2026-05-14,PublicSector,520162,545,0,9737.43,98147.89,0.717,OK
2026-05-14,Manufacturing,634165,483,0,13190.63,98147.89,0.717,OK
2026-05-15,Finance,1378902,401,0,45889.86,97615.73,0.7128,OK
2026-05-15,Healthcare,705895,429,0,19087.4,97615.73,0.7128,OK
2026-05-15,Retail,619467,510,0,13529.16,97615.73,0.7128,OK
2026-05-15,SaaS,895053,431,0,22340.52,97615.73,0.7128,OK
2026-05-15,PublicSector,544862,564,0,10199.82,97615.73,0.7128,OK
2026-05-15,Manufacturing,567485,477,0,11803.69,97615.73,0.7128,OK
2026-05-16,Finance,1242702,401,0,41357.12,94105.8,0.7148,OK
2026-05-16,Healthcare,622253,448,0,16825.72,94105.8,0.7148,OK
2026-05-16,Retail,614994,517,0,13431.47,94105.8,0.7148,OK
2026-05-16,SaaS,661136,440,0,16501.95,94105.8,0.7148,OK
2026-05-16,PublicSector,443336,551,0,8299.25,94105.8,0.7148,OK
2026-05-16,Manufacturing,496145,489,0,10319.82,94105.8,0.7148,OK
2026-05-17,Finance,1284129,402,0,42735.81,89243.24,0.7083,OK
2026-05-17,Healthcare,693597,439,0,18754.86,89243.24,0.7083,OK
2026-05-17,Retail,500124,517,0,10922.71,89243.24,0.7083,OK
2026-05-17,SaaS,685207,448,1,17102.77,89243.24,0.7083,OK
2026-05-17,PublicSector,484907,570,0,9077.46,89243.24,0.7083,OK
2026-05-17,Manufacturing,460652,476,0,9581.56,89243.24,0.7083,OK
2026-05-18,Finance,1439588,381,0,47909.49,94553.27,0.7154,OK
2026-05-18,Healthcare,820574,442,0,22188.32,94553.27,0.7154,OK
2026-05-18,Retail,576839,491,0,12598.16,94553.27,0.7154,OK
2026-05-18,SaaS,932829,439,0,23283.41,94553.27,0.7154,OK
2026-05-18,PublicSector,535019,558,0,10015.56,94553.27,0.7154,OK
2026-05-18,Manufacturing,574550,480,0,11950.64,94553.27,0.7154,OK
2026-05-19,Finance,1591207,395,0,52955.37,97518.48,0.7188,OK
2026-05-19,Healthcare,883879,432,1,23900.09,97518.48,0.7188,OK
2026-05-19,Retail,752400,503,0,16432.42,97518.48,0.7188,OK
2026-05-19,SaaS,941119,412,0,23490.33,97518.48,0.7188,OK
2026-05-19,PublicSector,603019,556,0,11288.52,97518.48,0.7188,OK
2026-05-19,Manufacturing,610548,485,0,12699.4,97518.48,0.7188,OK
2026-05-20,Finance,1575693,399,0,52439.06,101693.26,0.7105,OK
2026-05-20,Healthcare,887201,446,0,23989.92,101693.26,0.7105,OK
2026-05-20,Retail,718938,521,0,15701.61,101693.26,0.7105,OK
2026-05-20,SaaS,970289,430,0,24218.41,101693.26,0.7105,OK
2026-05-20,PublicSector,492332,562,0,9216.46,101693.26,0.7105,OK
2026-05-20,Manufacturing,666911,466,0,13871.75,101693.26,0.7105,OK
2026-05-21,Finance,1673762,397,0,55702.8,99928.58,0.7157,OK
2026-05-21,Healthcare,974725,439,0,26356.56,99928.58,0.7157,OK
2026-05-21,Retail,767471,488,0,16761.57,99928.58,0.7157,OK
2026-05-21,SaaS,969548,439,0,24199.92,99928.58,0.7157,OK
2026-05-21,PublicSector,612170,571,0,11459.82,99928.58,0.7157,OK
2026-05-21,Manufacturing,638281,462,0,13276.24,99928.58,0.7157,OK
2026-05-22,Finance,1401437,403,0,46639.82,112141.6,0.7057,OK
2026-05-22,Healthcare,818993,429,0,22145.57,112141.6,0.7057,OK
2026-05-22,Retail,713222,523,0,15576.77,112141.6,0.7057,OK
2026-05-22,SaaS,825764,413,1,20611.07,112141.6,0.7057,OK
2026-05-22,PublicSector,550463,549,1,10304.67,112141.6,0.7057,OK
2026-05-22,Manufacturing,552774,477,1,11497.7,112141.6,0.7057,OK
2026-05-23,Finance,1435947,387,0,47788.32,107253.01,0.7092,OK
2026-05-23,Healthcare,635334,453,0,17179.43,107253.01,0.7092,OK
2026-05-23,Retail,553063,506,1,12078.9,107253.01,0.7092,OK
2026-05-23,SaaS,782695,422,0,19536.07,107253.01,0.7092,OK
2026-05-23,PublicSector,426412,545,0,7982.43,107253.01,0.7092,OK
2026-05-23,Manufacturing,563792,491,0,11726.87,107253.01,0.7092,OK
2026-05-24,Finance,1275898,420,0,42461.89,107268.28,0.718,OK
2026-05-24,Healthcare,633286,437,0,17124.05,107268.28,0.718,OK
2026-05-24,Retail,598021,509,0,13060.78,107268.28,0.718,OK
2026-05-24,SaaS,703353,423,0,17555.69,107268.28,0.718,OK
2026-05-24,PublicSector,446085,554,0,8350.71,107268.28,0.718,OK
2026-05-24,Manufacturing,541062,504,0,11254.09,107268.28,0.718,OK
2026-05-25,Finance,1604677,414,0,53403.65,108922.54,0.7127,OK
2026-05-25,Healthcare,771158,440,0,20852.11,108922.54,0.7127,OK
2026-05-25,Retail,607660,495,0,13271.29,108922.54,0.7127,OK
2026-05-25,SaaS,859052,444,0,21441.94,108922.54,0.7127,OK
2026-05-25,PublicSector,511649,555,0,9578.07,108922.54,0.7127,OK
2026-05-25,Manufacturing,588087,481,0,12232.21,108922.54,0.7127,OK
2026-05-26,Finance,1436150,398,0,47795.07,104284.85,0.7103,OK
2026-05-26,Healthcare,832350,450,0,22506.74,104284.85,0.7103,OK
2026-05-26,Retail,712502,493,0,15561.04,104284.85,0.7103,OK
2026-05-26,SaaS,1009416,400,0,25195.02,104284.85,0.7103,OK
2026-05-26,PublicSector,578646,560,0,10832.25,104284.85,0.7103,OK
2026-05-26,Manufacturing,668927,501,0,13913.68,104284.85,0.7103,OK
2026-05-27,Finance,1445126,392,0,48093.79,99168.82,0.7117,OK
2026-05-27,Healthcare,903771,445,0,24437.97,99168.82,0.7117,OK
2026-05-27,Retail,634477,523,0,13856.98,99168.82,0.7117,OK
2026-05-27,SaaS,1024143,414,0,25562.61,99168.82,0.7117,OK
2026-05-27,PublicSector,637557,535,0,11935.07,99168.82,0.7117,OK
2026-05-27,Manufacturing,565731,489,0,11767.2,99168.82,0.7117,OK
2026-05-28,Finance,1652017,376,0,54979.13,102620.45,0.7101,OK
2026-05-28,Healthcare,870467,436,1,23537.43,102620.45,0.7101,OK
2026-05-28,Retail,715036,517,0,15616.39,102620.45,0.7101,OK
2026-05-28,SaaS,1011012,406,0,25234.86,102620.45,0.7101,OK
2026-05-28,PublicSector,582334,557,0,10901.29,102620.45,0.7101,OK
2026-05-28,Manufacturing,655053,496,0,13625.1,102620.45,0.7101,OK
2026-05-29,Finance,1537046,369,0,51152.89,91145.25,0.7106,OK
2026-05-29,Healthcare,756842,440,0,20465.01,91145.25,0.7106,OK
2026-05-29,Retail,746546,508,0,16304.56,91145.25,0.7106,OK
2026-05-29,SaaS,1001383,421,0,24994.52,91145.25,0.7106,OK
2026-05-29,PublicSector,539324,560,0,10096.15,91145.25,0.7106,OK
2026-05-29,Manufacturing,644041,460,0,13396.05,91145.25,0.7106,OK
2026-05-30,Finance,1333859,375,0,44390.83,93146.86,0.7099,OK
2026-05-30,Healthcare,624259,444,0,16879.96,93146.86,0.7099,OK
2026-05-30,Retail,609608,519,0,13313.84,93146.86,0.7099,OK
2026-05-30,SaaS,703822,423,0,17567.4,93146.86,0.7099,OK
2026-05-30,PublicSector,442792,551,0,8289.07,93146.86,0.7099,OK
2026-05-30,Manufacturing,476265,502,0,9906.31,93146.86,0.7099,OK
2026-05-31,Finance,1464333,403,0,48733.0,90809.76,0.7134,OK
2026-05-31,Healthcare,624231,428,0,16879.21,90809.76,0.7134,OK
2026-05-31,Retail,603306,496,0,13176.2,90809.76,0.7134,OK
2026-05-31,SaaS,640655,422,0,15990.75,90809.76,0.7134,OK
2026-05-31,PublicSector,411206,554,0,7697.78,90809.76,0.7134,OK
2026-05-31,Manufacturing,477771,487,0,9937.64,90809.76,0.7134,OK
2026-06-01,Finance,1449372,405,1,48235.1,97630.99,0.7157,OK
2026-06-01,Healthcare,763876,425,0,20655.21,97630.99,0.7157,OK
2026-06-01,Retail,592712,489,0,12944.83,97630.99,0.7157,OK
2026-06-01,SaaS,915705,437,0,22856.0,97630.99,0.7157,OK
2026-06-01,PublicSector,458071,551,0,8575.09,97630.99,0.7157,OK
2026-06-01,Manufacturing,606638,469,0,12618.07,97630.99,0.7157,OK
2026-06-02,Finance,1517360,400,0,50497.74,96884.2,0.7087,OK
2026-06-02,Healthcare,897636,445,0,24272.08,96884.2,0.7087,OK
2026-06-02,Retail,790708,512,0,17269.06,96884.2,0.7087,OK
2026-06-02,SaaS,861456,424,0,21501.94,96884.2,0.7087,OK
2026-06-02,PublicSector,575274,553,0,10769.13,96884.2,0.7087,OK
2026-06-02,Manufacturing,589410,481,0,12259.73,96884.2,0.7087,OK
2026-06-03,Finance,1637715,404,0,54503.16,100172.01,0.7131,OK
2026-06-03,Healthcare,810864,442,0,21925.76,100172.01,0.7131,OK
2026-06-03,Retail,717102,506,0,15661.51,100172.01,0.7131,OK
2026-06-03,SaaS,1020057,445,0,25460.62,100172.01,0.7131,OK
2026-06-03,PublicSector,580726,541,0,10871.19,100172.01,0.7131,OK
2026-06-03,Manufacturing,661565,484,0,13760.55,100172.01,0.7131,OK
2026-06-04,Finance,1649994,371,0,54911.8,105876.67,0.7155,OK
2026-06-04,Healthcare,801896,449,0,21683.27,105876.67,0.7155,OK
2026-06-04,Retail,777753,496,0,16986.13,105876.67,0.7155,OK
2026-06-04,SaaS,937548,441,1,23401.2,105876.67,0.7155,OK
2026-06-04,PublicSector,608274,541,0,11386.89,105876.67,0.7155,OK
2026-06-04,Manufacturing,629932,497,0,13102.59,105876.67,0.7155,OK
2026-06-05,Finance,1474003,401,0,49054.82,111804.48,0.7183,OK
2026-06-05,Healthcare,881787,434,0,23843.52,111804.48,0.7183,OK
2026-06-05,Retail,682003,503,0,14894.95,111804.48,0.7183,OK
2026-06-05,SaaS,945056,423,0,23588.6,111804.48,0.7183,OK
2026-06-05,PublicSector,576819,553,0,10798.05,111804.48,0.7183,OK
2026-06-05,Manufacturing,601043,487,1,12501.69,111804.48,0.7183,OK
2026-06-06,Finance,1151037,393,0,38306.51,107531.34,0.7213,OK
2026-06-06,Healthcare,677808,426,0,18327.93,107531.34,0.7213,OK
2026-06-06,Retail,550673,510,0,12026.7,107531.34,0.7213,OK
2026-06-06,SaaS,782716,438,0,19536.59,107531.34,0.7213,OK
2026-06-06,PublicSector,458389,546,0,8581.04,107531.34,0.7213,OK
2026-06-06,Manufacturing,560199,481,0,11652.14,107531.34,0.7213,OK
2026-06-07,Finance,1187223,400,0,39510.78,105508.77,0.7181,OK
2026-06-07,Healthcare,625790,449,0,16921.36,105508.77,0.7181,OK
2026-06-07,Retail,593382,483,0,12959.46,105508.77,0.7181,OK
2026-06-07,SaaS,663851,411,0,16569.72,105508.77,0.7181,OK
2026-06-07,PublicSector,459736,553,0,8606.26,105508.77,0.7181,OK
2026-06-07,Manufacturing,507045,479,0,10546.54,105508.77,0.7181,OK
2026-06-08,Finance,1457079,374,0,48491.59,101460.63,0.7205,OK
2026-06-08,Healthcare,819889,404,0,22169.8,101460.63,0.7205,OK
2026-06-08,Retail,689330,480,0,15054.97,101460.63,0.7205,OK
2026-06-08,SaaS,786484,388,0,19630.64,101460.63,0.7205,OK
2026-06-08,PublicSector,591400,517,0,11071.01,101460.63,0.7205,OK
2026-06-08,Manufacturing,525907,452,0,10938.87,101460.63,0.7205,OK
2026-06-09,Finance,1595340,369,0,53092.92,95673.34,0.704,OK
2026-06-09,Healthcare,847345,418,0,22912.21,95673.34,0.704,OK
2026-06-09,Retail,703554,476,0,15365.62,95673.34,0.704,OK
2026-06-09,SaaS,907751,385,0,22657.46,95673.34,0.704,OK
2026-06-09,PublicSector,586218,514,0,10974.0,95673.34,0.704,OK
2026-06-09,Manufacturing,681200,465,0,14168.96,95673.34,0.704,OK
2026-06-10,Finance,1621738,372,0,53971.44,102091.87,0.7156,OK
2026-06-10,Healthcare,843076,430,0,22796.78,102091.87,0.7156,OK
2026-06-10,Retail,808951,460,0,17667.49,102091.87,0.7156,OK
2026-06-10,SaaS,1082842,403,0,27027.74,102091.87,0.7156,OK
2026-06-10,PublicSector,574932,511,0,10762.73,102091.87,0.7156,OK
2026-06-10,Manufacturing,619517,494,0,12885.95,102091.87,0.7156,OK
2026-06-11,Finance,1790279,381,0,59580.49,96182.42,0.72,OK
2026-06-11,Healthcare,859123,407,0,23230.69,96182.42,0.72,OK
2026-06-11,Retail,723043,487,1,15791.26,96182.42,0.72,OK
2026-06-11,SaaS,1020051,414,0,25460.47,96182.42,0.72,OK
2026-06-11,PublicSector,756101,528,0,14154.21,96182.42,0.72,OK
2026-06-11,Manufacturing,724129,457,0,15061.88,96182.42,0.72,OK
2026-06-12,Finance,1500739,366,0,49944.59,97352.51,0.7115,OK
2026-06-12,Healthcare,728804,412,0,19706.86,97352.51,0.7115,OK
2026-06-12,Retail,685945,486,0,14981.04,97352.51,0.7115,OK
2026-06-12,SaaS,990622,400,0,24725.93,97352.51,0.7115,OK
2026-06-12,PublicSector,549640,535,1,10289.26,97352.51,0.7115,OK
2026-06-12,Manufacturing,660804,483,0,13744.72,97352.51,0.7115,OK
2026-06-13,Finance,1303420,363,1,43377.82,85065.81,0.7096,OK
2026-06-13,Healthcare,676573,415,0,18294.53,85065.81,0.7096,OK
2026-06-13,Retail,547937,479,0,11966.94,85065.81,0.7096,OK
2026-06-13,SaaS,838654,405,0,20932.8,85065.81,0.7096,OK
2026-06-13,PublicSector,447588,518,0,8378.85,85065.81,0.7096,OK
2026-06-13,Manufacturing,559478,459,0,11637.14,85065.81,0.7096,OK
2026-06-14,Finance,1428724,377,0,47547.93,88962.19,0.7078,OK
2026-06-14,Healthcare,810531,431,0,21916.76,88962.19,0.7078,OK
2026-06-14,Retail,548324,489,0,11975.4,88962.19,0.7078,OK
2026-06-14,SaaS,786527,392,0,19631.71,88962.19,0.7078,OK
2026-06-14,PublicSector,420874,521,0,7878.76,88962.19,0.7078,OK
2026-06-14,Manufacturing,530118,477,0,11026.45,88962.19,0.7078,OK
2026-06-15,Finance,1513835,374,0,50380.43,89193.88,0.7125,OK
2026-06-15,Healthcare,866671,419,1,23434.78,89193.88,0.7125,OK
2026-06-15,Retail,636345,480,0,13897.77,89193.88,0.7125,OK
2026-06-15,SaaS,883548,412,0,22053.36,89193.88,0.7125,OK
2026-06-15,PublicSector,525482,535,0,9837.02,89193.88,0.7125,OK
2026-06-15,Manufacturing,605649,442,0,12597.5,89193.88,0.7125,OK
2026-06-16,Finance,1783752,371,0,59363.27,91942.88,0.7178,OK
2026-06-16,Healthcare,1012151,426,0,27368.56,91942.88,0.7178,OK
2026-06-16,Retail,725305,483,0,15840.66,91942.88,0.7178,OK
2026-06-16,SaaS,1068819,409,0,26677.72,91942.88,0.7178,OK
2026-06-16,PublicSector,629913,495,0,11791.97,91942.88,0.7178,OK
2026-06-16,Manufacturing,664444,459,0,13820.44,91942.88,0.7178,OK
2026-06-17,Finance,1817322,363,1,60480.48,100409.99,0.7079,OK
2026-06-17,Healthcare,903536,423,0,24431.61,100409.99,0.7079,OK
2026-06-17,Retail,737616,468,0,16109.53,100409.99,0.7079,OK
2026-06-17,SaaS,963511,405,0,24049.23,100409.99,0.7079,OK
2026-06-17,PublicSector,600575,509,0,11242.76,100409.99,0.7079,OK
2026-06-17,Manufacturing,701033,455,0,14581.49,100409.99,0.7079,OK
2026-06-18,Finance,1845469,378,0,61417.21,98035.55,0.7214,OK
2026-06-18,Healthcare,917788,423,0,24816.99,98035.55,0.7214,OK
2026-06-18,Retail,753305,472,0,16452.18,98035.55,0.7214,OK
2026-06-18,SaaS,922154,403,0,23016.96,98035.55,0.7214,OK
2026-06-18,PublicSector,596083,541,0,11158.67,98035.55,0.7214,OK
2026-06-18,Manufacturing,649903,450,1,13517.98,98035.55,0.7214,OK
2026-06-19,Finance,1519604,365,0,50572.42,102967.75,0.7185,OK
2026-06-19,Healthcare,813367,415,0,21993.44,102967.75,0.7185,OK
2026-06-19,Retail,755792,480,1,16506.5,102967.75,0.7185,OK
2026-06-19,SaaS,1039496,421,0,25945.82,102967.75,0.7185,OK
2026-06-19,PublicSector,540993,545,0,10127.39,102967.75,0.7185,OK
2026-06-19,Manufacturing,628360,458,0,13069.89,102967.75,0.7185,OK
2026-06-20,Finance,1397824,373,0,46519.58,111073.65,0.707,OK
2026-06-20,Healthcare,643298,403,0,17394.78,111073.65,0.707,OK
2026-06-20,Retail,548945,490,0,11988.96,111073.65,0.707,OK
2026-06-20,SaaS,784853,402,0,19589.93,111073.65,0.707,OK
2026-06-20,PublicSector,426725,512,0,7988.29,111073.65,0.707,OK
2026-06-20,Manufacturing,517454,476,0,10763.04,111073.65,0.707,OK
2026-06-21,Finance,1247433,375,0,41514.57,107413.44,0.7121,OK
2026-06-21,Healthcare,624558,400,0,16888.05,107413.44,0.7121,OK
2026-06-21,Retail,614989,464,0,13431.36,107413.44,0.7121,OK
2026-06-21,SaaS,729383,406,0,18205.4,107413.44,0.7121,OK
2026-06-21,PublicSector,443092,541,0,8294.68,107413.44,0.7121,OK
2026-06-21,Manufacturing,556004,492,0,11564.88,107413.44,0.7121,OK
2026-06-22,Finance,1369425,385,0,45574.46,105102.6,0.7179,OK
2026-06-22,Healthcare,860162,418,0,23258.78,105102.6,0.7179,OK
2026-06-22,Retail,735894,482,0,16071.92,105102.6,0.7179,OK
2026-06-22,SaaS,957711,394,0,23904.47,105102.6,0.7179,OK
2026-06-22,PublicSector,543413,539,0,10172.69,105102.6,0.7179,OK
2026-06-22,Manufacturing,609068,460,0,12668.61,105102.6,0.7179,OK
2026-06-23,Finance,1480528,385,0,49271.97,106465.63,0.7127,OK
2026-06-23,Healthcare,918603,412,0,24839.03,106465.63,0.7127,OK
2026-06-23,Retail,784400,496,0,17131.3,106465.63,0.7127,OK
2026-06-23,SaaS,916528,393,0,22876.54,106465.63,0.7127,OK
2026-06-23,PublicSector,643367,526,0,12043.83,106465.63,0.7127,OK
2026-06-23,Manufacturing,688419,490,0,14319.12,106465.63,0.7127,OK
2026-06-24,Finance,1748533,374,0,58191.18,107000.31,0.7089,OK
2026-06-24,Healthcare,823239,422,1,22260.38,107000.31,0.7089,OK
2026-06-24,Retail,753234,485,0,16450.63,107000.31,0.7089,OK
2026-06-24,SaaS,995706,442,0,24852.82,107000.31,0.7089,OK
2026-06-24,PublicSector,568871,544,0,10649.27,107000.31,0.7089,OK
2026-06-24,Manufacturing,649737,474,0,13514.53,107000.31,0.7089,OK
2026-06-25,Finance,1907910,365,0,63495.24,97925.4,0.7116,OK
2026-06-25,Healthcare,991349,416,0,26806.08,97925.4,0.7116,OK
2026-06-25,Retail,815760,486,0,17816.2,97925.4,0.7116,OK
2026-06-25,SaaS,1003987,404,0,25059.52,97925.4,0.7116,OK
2026-06-25,PublicSector,637135,511,0,11927.17,97925.4,0.7116,OK
2026-06-25,Manufacturing,683650,473,0,14219.92,97925.4,0.7116,OK
2026-06-26,Finance,1677007,353,0,55810.79,90762.73,0.7126,OK
2026-06-26,Healthcare,844860,431,0,22845.01,90762.73,0.7126,OK
2026-06-26,Retail,760839,475,0,16616.72,90762.73,0.7126,OK
2026-06-26,SaaS,1008748,381,0,25178.35,90762.73,0.7126,OK
2026-06-26,PublicSector,525271,540,0,9833.07,90762.73,0.7126,OK
2026-06-26,Manufacturing,600897,446,0,12498.66,90762.73,0.7126,OK
2026-06-27,Finance,1269722,358,0,42256.35,88794.18,0.7127,OK
2026-06-27,Healthcare,681163,405,0,18418.65,88794.18,0.7127,OK
2026-06-27,Retail,561101,490,0,12254.45,88794.18,0.7127,OK
2026-06-27,SaaS,761700,386,0,19012.03,88794.18,0.7127,OK
2026-06-27,PublicSector,463386,513,0,8674.59,88794.18,0.7127,OK
2026-06-27,Manufacturing,548010,467,0,11398.61,88794.18,0.7127,OK
2026-06-28,Finance,1229919,353,0,40931.7,102720.81,0.7211,OK
2026-06-28,Healthcare,742507,413,0,20077.39,102720.81,0.7211,OK
2026-06-28,Retail,554832,472,0,12117.53,102720.81,0.7211,OK
2026-06-28,SaaS,782914,387,0,19541.53,102720.81,0.7211,OK
2026-06-28,PublicSector,477440,523,0,8937.68,102720.81,0.7211,OK
2026-06-28,Manufacturing,537357,465,0,11177.03,102720.81,0.7211,OK
2026-06-29,Finance,1715437,390,0,57089.74,92619.48,0.717,OK
2026-06-29,Healthcare,905171,403,0,24475.82,92619.48,0.717,OK
2026-06-29,Retail,750252,465,0,16385.5,92619.48,0.717,OK
2026-06-29,SaaS,941234,401,0,23493.2,92619.48,0.717,OK
2026-06-29,PublicSector,574540,533,0,10755.39,92619.48,0.717,OK
2026-06-29,Manufacturing,584498,469,0,12157.56,92619.48,0.717,OK
2026-06-30,Finance,1579459,371,1,52564.4,96995.96,0.7213,OK
2026-06-30,Healthcare,957475,413,0,25890.12,96995.96,0.7213,OK
2026-06-30,Retail,740212,477,0,16166.23,96995.96,0.7213,OK
2026-06-30,SaaS,1079700,393,0,26949.31,96995.96,0.7213,OK
2026-06-30,PublicSector,549955,514,0,10295.16,96995.96,0.7213,OK
2026-06-30,Manufacturing,676010,452,0,14061.01,96995.96,0.7213,OK
